Object ID;Bike Route Name;Street Name;Bikeway Type;Subtype;Status;Street Segment Type;Overall Direction;Bikeway Direction;Vehicle Direction;Speed Limit;Surface Type;AAA Network;AAA Segment;W/N Bound Type;E/S Bound Type;Snow Removal;Segment Length;Year of Construction;Construction Note;Upgrade Year;Notes;Geom
165560;Adanac;Adanac;Local Street;;Active;Residential;EW;2W;2W;30;Paved;NO;NO;Local Street;Local Street;Yes;54.1371152;1993;;;;"{""coordinates"": [[-123.04145849646652, 49.277451133738], [-123.0414584552204, 49.2774511328533], [-123.04140021940361, 49.27745105298725], [-123.04135461568677, 49.277450984762865], [-123.04071419519761, 49.27745040982154]], ""type"": ""LineString""}"
165562;Adanac;Union;Local Street;;Active;Residential;EW;2W;2W;30;Paved;YES;YES;Local Street;Local Street;Yes;141.5156177;1993;ugrade to AAA in 2019;2019;;"{""coordinates"": [[-123.09358740999552, 49.27755512155786], [-123.0916426651181, 49.27751684243876]], ""type"": ""LineString""}"
165569;Sunrise;Slocan;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;28.88972847;1998;year const- unknown source;;;"{""coordinates"": [[-123.04955654325512, 49.2634210051754], [-123.04956331337232, 49.26316117398473]], ""type"": ""LineString""}"
165570;Sunrise;Kaslo;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;45.22964801;1998;year const- unknown source;;;"{""coordinates"": [[-123.0467064968204, 49.278676363113], [-123.04670701867035, 49.27826951446882]], ""type"": ""LineString""}"
165573;Gladstone;Gladstone;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;71.12309973;2005;const date-source unknown;;;"{""coordinates"": [[-123.0620688288048, 49.238108086729724], [-123.06206945822696, 49.23802606055645], [-123.06206944857917, 49.23802603537494], [-123.06207601821396, 49.23746837433265], [-123.06207601816546, 49.23746833565312]], ""type"": ""LineString""}"
165581;Alexander;Alexander;Local Street;;Active;Residential;EW;2W;2W;30;Paved;YES;YES;Local Street;Local Street;Yes;54.37822591;2018;;;;"{""coordinates"": [[-123.09952678359853, 49.28409352310131], [-123.09877931863325, 49.28408082463685]], ""type"": ""LineString""}"
165582;Georgia;W Georgia;Painted Lanes;NB;Active;Arterial;EW;OW;2W;50;Paved;NO;NO;Painted Lanes;;Yes;107.39758739;2003;;;;"{""coordinates"": [[-123.13046464382015, 49.29047542731153], [-123.12941468096712, 49.28979601483547]], ""type"": ""LineString""}"
165605;Powell Overpass;Powell;Protected Bike Lanes;SL;Active;Off-street;EW;BD;Off Street;;Paved;YES;YES;Protected Bike Lanes;Protected Bike Lanes;Yes;121.18792757;2014;;;;"{""coordinates"": [[-123.08708048655762, 49.28295773970721], [-123.08541563981935, 49.28291172529042]], ""type"": ""LineString""}"
165606;Yukon;Yukon;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;26.73075106;2009;;;;"{""coordinates"": [[-123.1122601135856, 49.247425501155035], [-123.11224887900349, 49.24766583766766]], ""type"": ""LineString""}"
165608;Yukon;Yukon;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;18.03572286;2009;;;;"{""coordinates"": [[-123.11272104356199, 49.25156319471507], [-123.11271379459585, 49.25172536050713]], ""type"": ""LineString""}"
165610;Windsor;E 43rd Ave;Local Street;;Active;Residential;EW;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;50.46954764;2003;;;;"{""coordinates"": [[-123.08125201276906, 49.23087095650275], [-123.08055895229778, 49.23086104067656]], ""type"": ""LineString""}"
165611;Windsor;E 43rd Ave;Local Street;;Active;Residential;EW;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;50.51776412;2003;;;;"{""coordinates"": [[-123.08055895229778, 49.23086104067656], [-123.07986522871852, 49.230851149036106]], ""type"": ""LineString""}"
165615;Seaside Bypass;W 1st Ave;Painted Lanes;NB;Active;Residential;EW;2W;2W;50;Paved;NO;NO;Painted Lanes;Painted Lanes;No;140.7607292;2010;;;;"{""coordinates"": [[-123.11238183121473, 49.269026807960124], [-123.11238188476733, 49.26902678272147], [-123.11248253559171, 49.268977334427596], [-123.11392915522238, 49.26826658811289]], ""type"": ""LineString""}"
165618;Seaside Bypass;Ash;Painted Lanes;NB;Active;Residential;EW;2W;2W;30;Paved;NO;NO;Painted Lanes;Painted Lanes;Yes;45.94818713;2009;;;;"{""coordinates"": [[-123.11742163450069, 49.265422212743374], [-123.11743746833217, 49.26500902984166]], ""type"": ""LineString""}"
165619;Seaside Bypass;Lamey's Mill Rd;Local Street;;Active;Residential;EW;2W;2W;50;Paved;NO;NO;Local Street;Local Street;Yes;95.35328203;1990;;;;"{""coordinates"": [[-123.13327986839273, 49.26697998375112], [-123.1335949438434, 49.26705776929345], [-123.13449622334171, 49.26729931977883]], ""type"": ""LineString""}"
165622;Seaside Bypass;Moberly Rd;Local Street;;Active;Residential;EW;2W;2W;50;Paved;NO;NO;Local Street;Local Street;No;68.37411274;1990;;;;"{""coordinates"": [[-123.11942819523775, 49.26665308448174], [-123.11963541716703, 49.266577777260295], [-123.11975415718959, 49.266534600517865], [-123.12016381825953, 49.26654096837447], [-123.12016389661926, 49.266540972790594], [-123.12024776481293, 49.26654227079858], [-123.12030765127423, 49.26651470742664]], ""type"": ""LineString""}"
165626;Pacific;Pacific Blvd;Painted Lanes;NB;Active;Arterial;NS;2W;2W;50;Paved;NO;NO;Painted Lanes;Painted Lanes;Yes;92.122824;2003;;;;"{""coordinates"": [[-123.11927955666746, 49.274517917489874], [-123.11927256600522, 49.27451849590067], [-123.1191983973791, 49.27452418813338], [-123.11919399619256, 49.27452452549558], [-123.11915115229478, 49.27452708743715], [-123.11910817786965, 49.2745291115851], [-123.11906511986622, 49.27453068334514], [-123.11905258279127, 49.27453101109484], [-123.11902215839035, 49.27453180702927], [-123.11897908288387, 49.27453239110344], [-123.11896039573854, 49.27453241034406], [-123.11893600607871, 49.274532435451555], [-123.11891765400776, 49.27453230142214], [-123.11889292840868, 49.274532119976925], [-123.11884986161654, 49.27453118200793], [-123.11880688169822, 49.27452978068129], [-123.11876389523361, 49.27452794217921], [-123.11872094319267, 49.2745255522206], [-123.11867808632319, 49.274522717785985], [-123.11865646140197, 49.27452105699484], [-123.11863534111262, 49.27451943436084], [-123.11859270871898, 49.27451561109271], [-123.11857924921333, 49.27451423335036], [-123.11855007366383, 49.27451124810026], [-123.11853079156114, 49.27450910094069], [-123.11850766596456, 49.27450652505127], [-123.11848576894195, 49.27450375360132], [-123.11846536949596, 49.27450117220941], [-123.11843573370165, 49.27449715835261], [-123.11842319313905, 49.27449545312478], [-123.11838121486645, 49.27448920490463], [-123.11835310399925, 49.27448474150386], [-123.11802715162804, 49.274439865988114]], ""type"": ""LineString""}"
165627;Sunrise;Earles;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;38.85790787;1998;year const date-unknown source;;;"{""coordinates"": [[-123.04878691617691, 49.23218365250954], [-123.04879016515517, 49.23203067335897], [-123.04879383137289, 49.23183414530537]], ""type"": ""LineString""}"
165633;Sunrise;Vivian Drive;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;43.69741475;1998;year const- unknown source;;;"{""coordinates"": [[-123.05055806723061, 49.21846683482428], [-123.05055815927805, 49.21807376464631]], ""type"": ""LineString""}"
165640;29th Ave;Midlothian Ave;Painted Lanes;NB;Active;Sec Arterial;EW;2W;2W;50;Paved;NO;NO;Painted Lanes;Painted Lanes;Yes;82.2262939;2006;;;;"{""coordinates"": [[-123.11132334144823, 49.24484505443638], [-123.11133751090162, 49.244851774615206], [-123.11136607731733, 49.24486495838416], [-123.11140033909521, 49.24488013269709], [-123.11141959288484, 49.244888397842146], [-123.11143504540081, 49.24489501782397], [-123.11147008050911, 49.24490947444996], [-123.11150557761066, 49.24492346646523], [-123.1115414119133, 49.244937099234136], [-123.11157757224262, 49.24495029181], [-123.11157761211932, 49.24495030616384], [-123.11161414665382, 49.24496309897834], [-123.11161419615424, 49.244963116021495], [-123.11165100864633, 49.244975477684], [-123.11165104439722, 49.244975490242794], [-123.11168822416059, 49.24498742426481], [-123.11172572043975, 49.24499896667601], [-123.11172576031048, 49.244998978331274], [-123.11176350983042, 49.24501009680972], [-123.11180160045762, 49.24502076248533], [-123.11184002118145, 49.24503096727284], [-123.1118670676575, 49.245037807150005], [-123.11187867039828, 49.24504074185403], [-123.11191756590553, 49.24505005832615], [-123.11193546533568, 49.245054157204564], [-123.11195667219927, 49.245059013872016], [-123.1119844681998, 49.245064944476546], [-123.11199611802473, 49.245067429361356], [-123.11203567550955, 49.245075394967174], [-123.11206154439881, 49.2450803406446], [-123.11207545887326, 49.245082991535654], [-123.11211546227517, 49.24509006705278], [-123.11215558693263, 49.2450966845809], [-123.11215563228913, 49.245096691733046], [-123.11219593315889, 49.245102851218554], [-123.11219598538719, 49.24510285926356], [-123.11223649683319, 49.245108567869146], [-123.11227719138975, 49.24511383191795], [-123.1122887232247, 49.2451151681964], [-123.11231798778283, 49.24511855883789], [-123.11234788803304, 49.245121750958596], [-123.1123588437842, 49.24512290968459]], ""type"": ""LineString""}"
165641;Cambie;Cambie;Painted Lanes;NB;Active;Arterial;NS;OW;2W;50;Paved;NO;NO;Painted Lanes;Painted Lanes;Yes;50.28657572;2008;OW bikeway on map. 2012-improved lane paint;2012;;"{""coordinates"": [[-123.11645649679339, 49.22700386388528], [-123.11647470335559, 49.226551680590724]], ""type"": ""LineString""}"
165642;Cambie;Cambie;Painted Lanes;NB;Active;Arterial;NS;2W;2W;50;Paved;NO;NO;Painted Lanes;Painted Lanes;Yes;299.86989679;2008;;;;"{""coordinates"": [[-123.11666486536312, 49.22175013747149], [-123.11677105280029, 49.21905362571799]], ""type"": ""LineString""}"
165648;SW Marine;SW Marine Drive;Painted Lanes;PBT;Active;Arterial;EW;2W;2W;50;Paved;NO;NO;Protected Bike Lanes;Painted Lanes;Yes;49.48413843;2016;painted as of Oct 2016;;;"{""coordinates"": [[-123.14446882545391, 49.20859397007285], [-123.14447501491645, 49.20859406037998], [-123.14514804976172, 49.208603644836856]], ""type"": ""LineString""}"
165653;22nd Ave;E 22nd Ave;Shared Lanes;;Active;Collector;EW;2W;2W;50;Paved;NO;NO;Shared Lanes;Shared Lanes;Yes;189.08745786;2009;Paint;;;"{""coordinates"": [[-123.04419720184765, 49.25062405718838], [-123.04419714688204, 49.25062405541037], [-123.04159903898326, 49.25060991892214]], ""type"": ""LineString""}"
165655;22nd Ave;E 22nd Ave;Shared Lanes;;Active;Collector;EW;2W;2W;50;Paved;NO;NO;Shared Lanes;Shared Lanes;Yes;43.83669199;2009;Paint;;;"{""coordinates"": [[-123.03713872075973, 49.25060072910295], [-123.03653636353012, 49.25059948192815]], ""type"": ""LineString""}"
165656;22nd Ave;E 22nd Ave;Shared Lanes;;Active;Collector;EW;2W;2W;50;Paved;NO;NO;Shared Lanes;Shared Lanes;Yes;43.86994264;2009;Paint;;;"{""coordinates"": [[-123.03774153187011, 49.250602496510986], [-123.03713872075973, 49.25060072910295]], ""type"": ""LineString""}"
165660;Seabreeze;Granville;Local Street;;Active;Residential;EW;2W;2W;50;Paved;NO;NO;Local Street;Local Street;No;18.45141142;2011;Date unsure, was constructed between 2002 and 2013;;;"{""coordinates"": [[-123.13086142056439, 49.274107793666985], [-123.13103637010282, 49.2739919469278], [-123.13103970900485, 49.27398973212332]], ""type"": ""LineString""}"
165666;Seaside Bypass;Commodore Rd;Local Street;;Active;Residential;EW;2W;2W;50;Paved;NO;NO;Local Street;Local Street;No;235.68615898;1990;;;;"{""coordinates"": [[-123.11529938942722, 49.26792798898061], [-123.11749526580854, 49.26683469232602], [-123.11788708107032, 49.2670166880226]], ""type"": ""LineString""}"
165670;Pacific;Pacific Blvd;Painted Lanes;NB;Active;Arterial;NS;OW;OW;50;Paved;NO;NO;Painted Lanes;Painted Lanes;Yes;42.25447566;2003;;;;"{""coordinates"": [[-123.11516885378322, 49.274088457637355], [-123.11500143302916, 49.274123711026505], [-123.1146256074867, 49.27422249903855]], ""type"": ""LineString""}"
165674;Cardero;Cardero;Shared Lanes;;Active;Arterial;NS;2W;2W;30;Paved;NO;NO;Painted Lanes;Shared Lanes;No;65.08508375;2006;;;;"{""coordinates"": [[-123.13059726051996, 49.290561244303056], [-123.1312260868576, 49.29014462246353]], ""type"": ""LineString""}"
165675;Cardero;Cardero;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;54.98310327;2006;;;;"{""coordinates"": [[-123.13282078125029, 49.28909015015906], [-123.13282080043979, 49.289090126749606], [-123.13335224349672, 49.28873835773085]], ""type"": ""LineString""}"
165676;Cardero;Cardero;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;20.52990595;2006;;;;"{""coordinates"": [[-123.13388364668631, 49.28838633622474], [-123.13408247629766, 49.288255234979836]], ""type"": ""LineString""}"
165680;Nicola;Nicola;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;54.98318867;2012;;;;"{""coordinates"": [[-123.13163806259463, 49.28832453952645], [-123.13163809555736, 49.28832452419709], [-123.13216949768992, 49.287972806493066], [-123.13216956637456, 49.28797277942896]], ""type"": ""LineString""}"
165681;Melville/Dunsmuir;Dunsmuir;Painted Lanes;NB;Active;Arterial;EW;OW;OW;50;Paved;NO;NO;Painted Lanes;Painted Lanes;Yes;163.61481856;2006;;;;"{""coordinates"": [[-123.11939490898946, 49.28555399476995], [-123.11957145780943, 49.28566852225195], [-123.1195755343283, 49.285671125734034], [-123.11959688878098, 49.285684576603245], [-123.11961857405036, 49.28569778425633], [-123.11963890026423, 49.285709652132276], [-123.1196406986604, 49.28571070450446], [-123.11966308532244, 49.28572337710975], [-123.11968579052322, 49.28573584698936], [-123.11969841183995, 49.28574244986508], [-123.11970895140644, 49.28574796378172], [-123.11973228781825, 49.285759877096616], [-123.11973233600469, 49.285759901333684], [-123.11975594526385, 49.28577148243921], [-123.11975599757768, 49.28577150757148], [-123.11978001610167, 49.28578287416285], [-123.11980430769489, 49.285794000295034], [-123.11982893119321, 49.28580476537148], [-123.11985379607027, 49.28581526393527], [-123.11987899306561, 49.285825489595396], [-123.11990441908095, 49.28583545595141], [-123.11993017717265, 49.28584513231265], [-123.1199560568358, 49.28585447032349], [-123.11998226719085, 49.28586351474253], [-123.12000869832733, 49.28587230526249], [-123.12001625060856, 49.285874709923924], [-123.1200353735601, 49.2858808166725], [-123.12004772115478, 49.285884519750894], [-123.12006226635842, 49.285888882589255], [-123.12008938561645, 49.285896768361056], [-123.12011662915002, 49.28590429778843], [-123.1201441869139, 49.28591155073092], [-123.12016919417046, 49.28591777997013], [-123.12017183042607, 49.28591843747414], [-123.12017187032743, 49.28591844732736], [-123.12019966562836, 49.285924983094375], [-123.12021376108962, 49.285928167114506], [-123.12022780151887, 49.28593133859689], [-123.1202559418209, 49.28593724342987], [-123.12028429872925, 49.285942875476835], [-123.12031276618502, 49.28594816198713], [-123.12031280883002, 49.28594816913885], [-123.12034145844635, 49.28595315501368], [-123.12037022687488, 49.285957801639675], [-123.12037028052488, 49.28595781057897], [-123.120399101735, 49.2859621072306], [-123.12100343245729, 49.28604951082845], [-123.12142733081042, 49.28608950935493]], ""type"": ""LineString""}"
165822;Adanac;Adanac;Local Street;;Active;Residential;EW;2W;2W;30;Paved;NO;NO;Local Street;Local Street;Yes;74.44513638;1993;;;;"{""coordinates"": [[-123.04248200175878, 49.27745204379039], [-123.04145849646652, 49.277451133738]], ""type"": ""LineString""}"
165826;Columbia;Columbia;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;50.24144449;2010;no signs at south end;;;"{""coordinates"": [[-123.1094307169431, 49.26701958240057], [-123.1094307252481, 49.267019608478776], [-123.10942786900215, 49.26747150936439]], ""type"": ""LineString""}"
165830;Mosaic;McLean Drive;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;Yes;63.73850442;1999;1999-CC File No. 5553 need sign nb to venables;;;"{""coordinates"": [[-123.07421461286192, 49.277163588233314], [-123.0742256087321, 49.27671643057602], [-123.07441833840286, 49.27671894219976]], ""type"": ""LineString""}"
165837;BC Parkway;Lakewood;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;50.30553954;1986;;;;"{""coordinates"": [[-123.06208632752936, 49.25905073477706], [-123.0620909647549, 49.258812081220306], [-123.06209514933228, 49.258598262778484]], ""type"": ""LineString""}"
165841;Cypress;Cypress;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;51.16866512;1996;year const- Peter Stary;;;"{""coordinates"": [[-123.14832087450124, 49.25860601823219], [-123.14832087304877, 49.25860599214793], [-123.1483241671362, 49.2585142142275], [-123.14833738503455, 49.2581458728308]], ""type"": ""LineString""}"
165842;Cypress;Cypress;Local Street;;Active;Residential;NS;2W;2W;30;Paved;NO;NO;Local Street;Local Street;No;51.1672535;1996;year const- Peter Stary;;;"{""coordinates"": [[-123.14830321600694, 49.25906613268499], [-123.14832087450124, 49.25860601823219]], ""type"": ""LineString""}"
165846;Seaside;Off Street;Protected Bike Lanes;OSB;Active;Off-street;EW;2W;Off Street;;Paved;YES;YES;Protected Bike Lanes;Protected Bike Lanes;Yes;153.54593959;1990;;;;"{""coordinates"": [[-123.12781011988471, 49.27100681506827], [-123.12776992227526, 49.270988883527245], [-123.12759901861195, 49.27098907238613], [-123.12756826738959, 49.27098910634127], [-123.12726216160608, 49.270792308785204], [-123.12722526733528, 49.27077103529856], [-123.12717760564018, 49.27074986360401], [-123.12712984421546, 49.270734267221826], [-123.12706485681204, 49.27072021984734], [-123.1265380995582, 49.270716481126826], [-123.12649913158903, 49.27072650576447], [-123.1264580396295, 49.27074777580872], [-123.12616166511997, 49.2709864239032], [-123.12608692818606, 49.27104074741022]], ""type"": ""LineString""}"
